,month,Abstract,Full,Pdf,metric_link,status_code
1499,Aug 2020Sep 2020,729,,120,https://medrxiv.org/content/10.1101/2020.08.25.20182030v1.article-metricshttps://medrxiv.org/content/10.1101/2020.08.25.20182030v1.article-metrics,400
1500,Jun 2020Jul 2020,891,,172,https://medrxiv.org/content/10.1101/2020.06.10.20127506v1.article-metricshttps://medrxiv.org/content/10.1101/2020.06.10.20127506v1.article-metrics,400
1501,Jun 2020Jul 2020,3290,192,551,https://biorxiv.org/content/10.1101/2020.06.16.155887v1.article-metricshttps://biorxiv.org/content/10.1101/2020.06.16.155887v1.article-metrics,400
1502,Sep 2020Oct 2020,1191,,224,https://medrxiv.org/content/10.1101/2020.08.31.20182428v1.article-metricshttps://medrxiv.org/content/10.1101/2020.08.31.20182428v1.article-metrics,400
1503,Jun 2020Jul 2020,1077,,326,https://medrxiv.org/content/10.1101/2020.06.25.20140426v1.article-metricshttps://medrxiv.org/content/10.1101/2020.06.25.20140426v1.article-metrics,400
1504,Jul 2020Aug 2020,8591,,2559,https://medrxiv.org/content/10.1101/2020.07.16.20155119v1.article-metricshttps://medrxiv.org/content/10.1101/2020.07.16.20155119v1.article-metrics,400
1505,Jul 2020Aug 2020,1710,,274,https://medrxiv.org/content/10.1101/2020.07.15.20154955v2.article-metricshttps://medrxiv.org/content/10.1101/2020.07.15.20154955v2.article-metrics,400
1506,Jul 2020Aug 2020,2383,138,583,https://biorxiv.org/content/10.1101/2020.07.09.194639v1.article-metricshttps://biorxiv.org/content/10.1101/2020.07.09.194639v1.article-metrics,400
1507,May 2020Jun 2020,7440,0,4564,https://medrxiv.org/content/10.1101/2020.05.09.20096339v2.article-metricshttps://medrxiv.org/content/10.1101/2020.05.09.20096339v2.article-metrics,400
1508,Jul 2020Aug 2020,2563,,547,https://medrxiv.org/content/10.1101/2020.07.21.20159053v2.article-metricshttps://medrxiv.org/content/10.1101/2020.07.21.20159053v2.article-metrics,400
1509,Oct 2020Nov 2020,800,1,191,https://medrxiv.org/content/10.1101/2020.10.14.20210815v1.article-metricshttps://medrxiv.org/content/10.1101/2020.10.14.20210815v1.article-metrics,400
1510,Oct 2020Nov 2020,916,22,295,https://medrxiv.org/content/10.1101/2020.10.16.20212753v1.article-metricshttps://medrxiv.org/content/10.1101/2020.10.16.20212753v1.article-metrics,400
1511,Sep 2020Oct 2020,58036,,23010,https://medrxiv.org/content/10.1101/2020.09.16.20194787v1.article-metricshttps://medrxiv.org/content/10.1101/2020.09.16.20194787v1.article-metrics,400
1512,May 2020Jun 2020,628,0,195,https://medrxiv.org/content/10.1101/2020.05.18.20105247v1.article-metricshttps://medrxiv.org/content/10.1101/2020.05.18.20105247v1.article-metrics,400
1513,Apr 2020May 2020,858,0,300,https://medrxiv.org/content/10.1101/2020.04.21.20074724v1.article-metricshttps://medrxiv.org/content/10.1101/2020.04.21.20074724v1.article-metrics,400
1514,Sep 2020Oct 2020,1168,42,243,https://biorxiv.org/content/10.1101/2020.09.28.311480v1.article-metricshttps://biorxiv.org/content/10.1101/2020.09.28.311480v1.article-metrics,400
1515,Oct 2020Nov 2020,1234,46,257,https://biorxiv.org/content/10.1101/2020.10.15.339473v1.article-metricshttps://biorxiv.org/content/10.1101/2020.10.15.339473v1.article-metrics,400
1516,Aug 2020Sep 2020,1549,,2669,https://medrxiv.org/content/10.1101/2020.07.31.20166041v1.article-metricshttps://medrxiv.org/content/10.1101/2020.07.31.20166041v1.article-metrics,400
1517,Mar 2020Apr 2020,3449,0,1348,https://medrxiv.org/content/10.1101/2020.03.01.20028944v1.article-metricshttps://medrxiv.org/content/10.1101/2020.03.01.20028944v1.article-metrics,400
1518,Jun 2020Jul 2020,1368,,782,https://medrxiv.org/content/10.1101/2020.06.10.20127977v3.article-metricshttps://medrxiv.org/content/10.1101/2020.06.10.20127977v3.article-metrics,400
1519,Apr 2020May 2020,1681,127,617,https://biorxiv.org/content/10.1101/2020.04.20.052258v1.article-metricshttps://biorxiv.org/content/10.1101/2020.04.20.052258v1.article-metrics,400
1520,Feb 2020Mar 2020,2342,,1448,https://medrxiv.org/content/10.1101/2020.02.23.20026872v2.article-metricshttps://medrxiv.org/content/10.1101/2020.02.23.20026872v2.article-metrics,400
1521,Mar 2020Apr 2020,79357,8025,23939,https://biorxiv.org/content/10.1101/2020.03.14.988345v1.article-metricshttps://biorxiv.org/content/10.1101/2020.03.14.988345v1.article-metrics,400
1522,Jul 2020Aug 2020,973,,311,https://medrxiv.org/content/10.1101/2020.07.28.20163964v3.article-metricshttps://medrxiv.org/content/10.1101/2020.07.28.20163964v3.article-metrics,400
1523,Oct 2020Nov 2020,781,2,177,https://medrxiv.org/content/10.1101/2020.10.03.20206250v2.article-metricshttps://medrxiv.org/content/10.1101/2020.10.03.20206250v2.article-metrics,400
1524,Jun 2020Jul 2020,1654,,443,https://medrxiv.org/content/10.1101/2020.06.12.20129387v1.article-metricshttps://medrxiv.org/content/10.1101/2020.06.12.20129387v1.article-metrics,400
1525,Jun 2020Jul 2020,1744,81,412,https://biorxiv.org/content/10.1101/2020.06.20.162933v1.article-metricshttps://biorxiv.org/content/10.1101/2020.06.20.162933v1.article-metrics,400
1526,Apr 2020May 2020,4820,244,1603,https://biorxiv.org/content/10.1101/2020.04.14.041459v1.article-metricshttps://biorxiv.org/content/10.1101/2020.04.14.041459v1.article-metrics,400
1527,Jun 2020Jul 2020,540,,120,https://medrxiv.org/content/10.1101/2020.06.10.20127597v1.article-metricshttps://medrxiv.org/content/10.1101/2020.06.10.20127597v1.article-metrics,400
1528,Apr 2020May 2020,1646,0,686,https://medrxiv.org/content/10.1101/2020.04.21.20073049v2.article-metricshttps://medrxiv.org/content/10.1101/2020.04.21.20073049v2.article-metrics,400
1529,Jul 2020Aug 2020,1578,,358,https://medrxiv.org/content/10.1101/2020.07.13.20153130v1.article-metricshttps://medrxiv.org/content/10.1101/2020.07.13.20153130v1.article-metrics,400
1530,Jun 2020Jul 2020,1061,,243,https://medrxiv.org/content/10.1101/2020.06.16.20133199v1.article-metricshttps://medrxiv.org/content/10.1101/2020.06.16.20133199v1.article-metrics,400
1531,Mar 2020Apr 2020,4561,0,2148,https://medrxiv.org/content/10.1101/2020.03.24.20042218v1.article-metricshttps://medrxiv.org/content/10.1101/2020.03.24.20042218v1.article-metrics,400
1532,Apr 2020May 2020,61643,0,10735,https://medrxiv.org/content/10.1101/2020.04.12.20059618v1.article-metricshttps://medrxiv.org/content/10.1101/2020.04.12.20059618v1.article-metrics,400
1533,Apr 2020May 2020,1768,147,384,https://biorxiv.org/content/10.1101/2020.04.08.031963v1.article-metricshttps://biorxiv.org/content/10.1101/2020.04.08.031963v1.article-metrics,400
1534,Sep 2020Oct 2020,870,,233,https://medrxiv.org/content/10.1101/2020.09.17.20197038v1.article-metricshttps://medrxiv.org/content/10.1101/2020.09.17.20197038v1.article-metrics,400
1535,May 2020Jun 2020,1030,0,262,https://medrxiv.org/content/10.1101/2020.05.09.20096149v1.article-metricshttps://medrxiv.org/content/10.1101/2020.05.09.20096149v1.article-metrics,400
1536,Jun 2020Jul 2020,205127,23093,61668,https://biorxiv.org/content/10.1101/2020.06.29.174888v1.article-metricshttps://biorxiv.org/content/10.1101/2020.06.29.174888v1.article-metrics,400
1537,May 2020Jun 2020,811,0,271,https://medrxiv.org/content/10.1101/2020.05.04.20090779v1.article-metricshttps://medrxiv.org/content/10.1101/2020.05.04.20090779v1.article-metrics,400
1538,Sep 2020Oct 2020,8215,,6441,https://medrxiv.org/content/10.1101/2020.08.29.20184135v1.article-metricshttps://medrxiv.org/content/10.1101/2020.08.29.20184135v1.article-metrics,400
1539,May 2020Jun 2020,1628,106,470,https://biorxiv.org/content/10.1101/2020.05.19.104513v1.article-metricshttps://biorxiv.org/content/10.1101/2020.05.19.104513v1.article-metrics,400
1540,Aug 2020Sep 2020,59320,,9577,https://medrxiv.org/content/10.1101/2020.08.11.20171843v2.article-metricshttps://medrxiv.org/content/10.1101/2020.08.11.20171843v2.article-metrics,400
1541,May 2020Jun 2020,801,0,299,https://medrxiv.org/content/10.1101/2020.05.06.20093104v1.article-metricshttps://medrxiv.org/content/10.1101/2020.05.06.20093104v1.article-metrics,400
1542,Jun 2020Jul 2020,1402,,378,https://medrxiv.org/content/10.1101/2020.06.13.20130013v6.article-metricshttps://medrxiv.org/content/10.1101/2020.06.13.20130013v6.article-metrics,400
1543,Feb 2020Mar 2020,9223,0,4097,https://medrxiv.org/content/10.1101/2020.02.18.20023242v1.article-metricshttps://medrxiv.org/content/10.1101/2020.02.18.20023242v1.article-metrics,400
1544,May 2020Jun 2020,602,0,224,https://medrxiv.org/content/10.1101/2020.05.15.20103028v1.article-metricshttps://medrxiv.org/content/10.1101/2020.05.15.20103028v1.article-metrics,400
1545,May 2020Jun 2020,1757,0,481,https://medrxiv.org/content/10.1101/2020.05.01.20087437v1.article-metricshttps://medrxiv.org/content/10.1101/2020.05.01.20087437v1.article-metrics,400
1546,Jun 2020Jul 2020,1850,,571,https://medrxiv.org/content/10.1101/2020.06.15.20131953v1.article-metricshttps://medrxiv.org/content/10.1101/2020.06.15.20131953v1.article-metrics,400
1547,May 2020Jun 2020,2059,0,1197,https://medrxiv.org/content/10.1101/2020.05.02.20088666v1.article-metricshttps://medrxiv.org/content/10.1101/2020.05.02.20088666v1.article-metrics,400
1548,Apr 2020May 2020,2073,0,698,https://medrxiv.org/content/10.1101/2020.04.16.20068213v1.article-metricshttps://medrxiv.org/content/10.1101/2020.04.16.20068213v1.article-metrics,400
1549,Sep 2020Oct 2020,9333,1770,2366,https://biorxiv.org/content/10.1101/2020.09.04.283853v1.article-metricshttps://biorxiv.org/content/10.1101/2020.09.04.283853v1.article-metrics,400
1550,May 2020Jun 2020,2276,128,569,https://biorxiv.org/content/10.1101/2020.05.08.085308v2.article-metricshttps://biorxiv.org/content/10.1101/2020.05.08.085308v2.article-metrics,400
1551,Jul 2020Aug 2020,9642,,1853,https://medrxiv.org/content/10.1101/2020.07.16.20155531v3.article-metricshttps://medrxiv.org/content/10.1101/2020.07.16.20155531v3.article-metrics,400
1552,Jun 2020Jul 2020,1498,,381,https://medrxiv.org/content/10.1101/2020.06.16.20133256v1.article-metricshttps://medrxiv.org/content/10.1101/2020.06.16.20133256v1.article-metrics,400
1553,Apr 2020May 2020,1396,0,531,https://medrxiv.org/content/10.1101/2020.04.08.20057851v1.article-metricshttps://medrxiv.org/content/10.1101/2020.04.08.20057851v1.article-metrics,400
1554,Jan 2020Feb 2020,25008,6475,13233,https://biorxiv.org/content/10.1101/2020.01.19.911669v1.article-metricshttps://biorxiv.org/content/10.1101/2020.01.19.911669v1.article-metrics,400
1555,Apr 2020May 2020,1310,0,539,https://medrxiv.org/content/10.1101/2020.04.22.20076430v1.article-metricshttps://medrxiv.org/content/10.1101/2020.04.22.20076430v1.article-metrics,400
1556,Jun 2020Jul 2020,1248,,444,https://medrxiv.org/content/10.1101/2020.06.03.20119925v3.article-metricshttps://medrxiv.org/content/10.1101/2020.06.03.20119925v3.article-metrics,400
1557,Apr 2020May 2020,1588,0,1528,https://medrxiv.org/content/10.1101/2020.04.09.20049924v1.article-metricshttps://medrxiv.org/content/10.1101/2020.04.09.20049924v1.article-metrics,400
1558,Sep 2020Oct 2020,1071,47,159,https://biorxiv.org/content/10.1101/2020.09.14.296491v1.article-metricshttps://biorxiv.org/content/10.1101/2020.09.14.296491v1.article-metrics,400
1559,Aug 2020Sep 2020,444,,188,https://medrxiv.org/content/10.1101/2020.07.29.20163998v1.article-metricshttps://medrxiv.org/content/10.1101/2020.07.29.20163998v1.article-metrics,400
1560,May 2020Jun 2020,918,,276,https://medrxiv.org/content/10.1101/2020.05.26.20113191v1.article-metricshttps://medrxiv.org/content/10.1101/2020.05.26.20113191v1.article-metrics,400
1561,Apr 2020May 2020,2408,0,747,https://medrxiv.org/content/10.1101/2020.04.06.20053561v4.article-metricshttps://medrxiv.org/content/10.1101/2020.04.06.20053561v4.article-metrics,400
1562,Jul 2020Aug 2020,2034,,476,https://medrxiv.org/content/10.1101/2020.07.10.20150938v2.article-metricshttps://medrxiv.org/content/10.1101/2020.07.10.20150938v2.article-metrics,400
1563,Jul 2020Aug 2020,1171,,324,https://medrxiv.org/content/10.1101/2020.07.18.20156307v1.article-metricshttps://medrxiv.org/content/10.1101/2020.07.18.20156307v1.article-metrics,400
1564,Jun 2020Jul 2020,529,,126,https://medrxiv.org/content/10.1101/2020.06.22.20134130v1.article-metricshttps://medrxiv.org/content/10.1101/2020.06.22.20134130v1.article-metrics,400
1565,Mar 2020Apr 2020,4724,0,3216,https://medrxiv.org/content/10.1101/2020.03.01.20029801v2.article-metricshttps://medrxiv.org/content/10.1101/2020.03.01.20029801v2.article-metrics,400
